cow,date,hour,IN_ALLEYS,REST,EAT,ACTIVITY_LEVEL,oestrus,calving,lameness,mastitis,LPS,acidosis,other_disease,accidents,disturbance,mixing,management_changes,OK
6610,2018-11-06,14,110.971,2482.022,1007.001,-130.16928,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-06,15,1052.402,1061.248,1371.288,500.23824,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-06,16,1837.787,1762.207,0,-111.26169,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-06,17,1062.572,1870.1,590.261,-12.20186,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-06,18,860.753,2006.071,709.363,-25.74339,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-06,19,668.255,1695.01,1173.527,209.94984,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-06,20,1017.732,2568.41,13.852,-422.07934,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-06,21,939.962,1733.413,806.949,90.62751,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-06,22,962.816,1690.451,845.699,120.44041,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-06,23,25.886,3571.003,3.105,-815.88483,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,0,428.457,3171.537,0,-660.90039,0,0,0,0,0,NA,0,0,0,0,0,1
6689,2018-11-23,1,2501.623,636.213,446.929,441.64087,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,2,2947.382,578.526,25.042,349.03778,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,3,1106.108,2457.894,0,-388.33834,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,4,2173.782,1424.034,2.178,21.19206,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,5,1984.43,895.049,720.515,414.26383,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,6,2322.512,320.164,957.318,700.03776,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,7,3064.892,256.883,278.219,548.15161,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,8,485.667,2915.737,198.59,-509.50499,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,9,1922.733,1566.24,111.021,-5.9691,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,10,1819.508,130.051,1650.435,954.39225,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,11,2376.046,326.467,897.481,682.02197,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,12,359.331,3240.663,0,-687.85953,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,13,246.987,3256.796,69.556,-680.33164,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,14,610.87,2105.226,883.898,-15.22562,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,15,849.795,1705.085,1045.114,182.74553,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,16,3012.731,250.884,336.379,565.61282,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,17,2762.571,719.947,101.727,319.14889,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,18,959.65,1303.5,1336.844,415.21348,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,19,1429.626,263.099,1907.269,969.28037,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,20,1785.357,1751.466,35.938,-102.0861,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,21,1811.584,1735.074,0,-109.21358,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,22,382.516,2743.824,473.654,-370.94228,0,0,0,0,0,NA,0,0,1,0,0,0
6689,2018-11-23,23,1127.927,408.035,2064.032,953.51371,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-07,3,90.974,3509.02,0,-792.51876,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,4,421.457,2799.557,378.98,-417.29339,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,5,222.97,3366.66,8.294,-735.17312,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,6,2530.548,1069.446,0,158.9151,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,7,1034.973,2565.021,0,-424.35915,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,8,1089.646,934.403,1484.955,583.11177,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,9,287.216,3307.587,5.191,-712.61023,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,10,402.196,1039.191,2158.607,731.95237,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,11,468.988,3051.394,79.612,-593.3455,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,12,166.215,3433.779,0,-763.17477,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,13,527.082,1785.55,1169.527,164.85796,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,14,645.799,796.913,2157.282,826.09629,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,15,605.906,1357.711,1429.542,385.07907,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,16,1398.49,2201.504,0,-282.58752,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,17,391.261,2777.456,431.277,-395.07678,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,18,772.507,0,2670.992,1245.41776,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,19,1183.019,810.511,1606.464,677.58039,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,20,104.289,3495.705,0,-787.32591,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,21,600.277,2521.641,395.184,-317.95583,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,22,199.393,2509.295,891.306,-170.88645,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-07,23,637.471,2039.192,781.627,-38.73546,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-08,0,178.18,1894.319,1527.495,234.36333,0,0,0,0,0,NA,0,0,0,0,0,1
6633,2019-04-04,0,4.329,3595.665,0,-826.31031,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,1,87.308,3512.686,0,-793.9485,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,2,6.502,3593.492,0,-825.46284,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,3,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,4,13.014,3586.98,0,-822.92316,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,5,136.168,3463.826,0,-774.8931,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,6,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,7,2302.773,1297.221,0,70.08285,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,8,1191.323,0,2408.671,1202.2535,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,9,2244.222,186.905,1168.867,807.01151,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,10,679.171,0,2920.823,1335.41302,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,11,281.195,0,3318.799,1438.88678,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,12,713.35,1944.509,942.135,62.59563,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,13,1056.167,407.869,2135.958,972.27921,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,14,2182.558,49.759,1367.677,912.18905,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,15,1717.785,1251.925,630.284,251.62213,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,16,2022.987,411.758,1165.249,718.37816,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,17,1237.261,492.448,1870.285,870.21842,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,18,1296.349,185.508,2118.137,1054.36654,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,19,2815.697,0,784.297,779.91626,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,20,2295.788,0,1304.206,915.0926,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,21,3066.297,533.697,0,367.85721,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,22,395.876,1022.854,2181.264,744.21462,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-04,23,2182.25,882.683,533.976,370.41283,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-12,10,1012.334,2222.948,145.43,-288.224,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,11,809.183,1880.794,910.017,79.0938,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,12,154.597,2847.503,597.894,-379.07469,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,13,1148.604,792.034,1591.801,670.16524,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,14,68.14,3531.854,0,-801.42402,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,15,200.481,3399.513,0,-749.81103,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,16,2098.261,18.575,883.159,702.37629,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,17,332.464,2649.205,0,-556.12291,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,18,143.483,3421.902,34.609,-749.5444,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,19,464.59,0,3135.404,1391.20408,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,20,530.194,2950.562,0,-593.79822,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,21,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,22,793.296,954.658,1782.864,656.1589,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-12,23,594.182,1833.125,1172.687,165.97891,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-13,0,522.72,1926.781,1025.345,71.12047,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-13,1,584.384,2948.847,66.763,-556.69291,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-13,2,1070.954,2529.04,0,-410.32656,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-13,3,642.034,2957.96,0,-577.60536,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-13,4,17.068,3582.926,0,-821.3421,0,0,0,0,0,NA,0,0,0,0,0,1
6633,2019-04-11,0,175.55,3423.358,0,-759.28434,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,1,17.304,3582.69,0,-821.25006,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,2,7.042,3592.952,0,-825.25224,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,3,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,4,70.844,3528.07,0,-800.12106,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,5,17.341,3580.487,0,-820.73745,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,6,1150.44,2446.834,0,-378.70142,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,7,1384.859,8.668,2206.467,1146.29994,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,8,1786.821,225.459,1587.714,900.87567,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,9,2692.329,907.665,0,222.00969,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,10,2804.961,14.107,780.926,773.53807,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,11,812.307,2.709,2784.978,1299.03681,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,12,608.856,0,2991.138,1353.69492,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,13,1131.895,0,2468.099,1217.70478,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,14,994.596,0,2605.398,1253.40252,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,15,290.937,974.451,2334.606,802.96071,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,16,1874.929,1725.065,0,-96.77631,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,17,1163.325,477.927,1936.011,889.33341,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,18,1269.354,845.692,1484.948,632.26564,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,19,664.394,3.246,2926.945,1334.87336,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,20,2608.8,481.818,509.376,520.52778,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,21,2548.721,125.678,925.595,767.63932,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,22,1004.062,1151.327,1444.605,502.57881,0,0,0,0,0,NA,0,0,1,0,0,0
6633,2019-04-11,23,1052.338,13.037,2534.619,1229.91555,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-16,23,403.172,3181.794,0,-667.3051,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,0,653.353,2925.406,0,-568.3069,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,1,1629.576,1062.427,907.991,397.73017,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,2,489.811,3110.183,0,-636.97233,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,3,535.643,3064.351,0,-619.09785,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,4,129.344,3470.65,0,-777.55446,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,5,327.268,3272.726,0,-700.3641,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,6,523.272,3056.031,20.691,-610.47339,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,7,2254.922,1186.375,158.697,154.57401,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,8,157.204,2784.842,657.948,-339.02286,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,9,491.319,2176.725,931.95,-30.61671,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,10,29.433,3570.561,0,-816.51975,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,11,778.862,1201.515,1619.617,528.50861,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,12,225.777,3233.805,140.412,-648.67779,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,13,754.108,908.307,1937.579,725.52985,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,14,952.756,1649.394,997.844,192.17482,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,15,743.342,1732.538,1124.114,192.57886,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,16,1757.592,1837.761,3.093,-140.17125,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,17,273.466,2791.892,534.636,-373.83348,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,18,761.658,1990.668,842.497,17.86038,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,19,620.989,2493.028,485.977,-269.92786,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,20,1949.344,474.94,1175.71,696.45704,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,21,1234.224,2137.977,227.793,-198.58581,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,22,1181.533,2064.424,354.037,-137.0767,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-17,23,2129.579,1038.07,420.415,278.55084,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-18,0,2485.104,1109.691,5.199,144.57129,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-18,1,2869.162,629.019,100.771,356.71537,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-18,2,3039.172,560.822,0,357.27846,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-18,3,2549.984,1050.01,0,166.49514,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-18,4,1077.26,2494.685,0,-401.41595,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-18,5,577.064,2991.288,0,-595.666,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-18,6,3192.147,260.43,145.343,511.88868,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-18,7,2681.004,146.519,772.471,719.69909,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-18,8,802.771,2797.223,0,-514.91793,0,0,0,0,0,NA,0,0,0,0,0,1
6634,2018-11-07,0,130.913,3469.081,0,-776.94255,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,1,3.058,3596.936,0,-826.806,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,2,516.064,3080.365,0,-625.91371,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,3,1855.387,1743.589,1.018,-103.73599,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,4,937.192,2662.802,0,-462.49374,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,5,1406.691,2193.303,0,-279.38913,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,6,1327.008,2272.986,0,-310.4655,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,7,1459.664,1.013,2139.317,1131.82639,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,8,1167.387,1116.157,1316.45,482.97481,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,9,1751.724,1848.27,0,-144.82626,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,10,54.95,3545.044,0,-806.56812,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,11,290.354,3298.448,11.192,-707.48576,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,12,582.048,3010.318,7.628,-596.0417,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,13,1019.062,2463.36,88.063,-366.53642,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,14,896.606,2618.977,84.411,-423.45513,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,15,989.86,2233,377.134,-196.81612,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,16,1938.285,854.088,795.921,447.97218,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,17,679.538,0,2920.456,1335.3176,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,18,2405.275,1106.635,88.084,167.31323,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,19,798.868,2801.126,0,-516.4401,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,20,200.027,3399.967,0,-749.98809,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,21,488.765,3111.229,0,-637.38027,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,22,306.423,3293.571,0,-708.49365,0,0,1,0,0,NA,0,0,0,0,0,0
6634,2018-11-07,23,933.946,724.482,1940.548,797.83066,0,0,1,0,0,NA,0,0,0,0,0,0
6610,2018-11-22,4,516.665,3068.272,15.057,-616.71222,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,5,46.192,3538.231,0,-806.40241,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,6,694.787,1926.469,976.144,78.05853,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,7,1726.861,1873.133,0,-154.52283,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,8,204.783,3395.211,0,-748.13325,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,9,2141.668,701.424,756.902,499.2382,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,10,56.833,3543.161,0,-805.83375,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,11,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,12,877.874,999.779,1722.341,633.89389,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,13,425.9,559.614,2593.84,1028.84558,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,14,532.772,3038.82,0,-613.68508,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,15,382.477,3217.517,0,-678.83259,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,16,921.495,2678.499,0,-468.61557,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,17,1056.234,478.464,2065.296,926.37504,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,18,659.563,1000.721,1939.71,690.04245,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,19,246.55,3353.444,0,-731.84412,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,20,580.057,3019.937,0,-601.77639,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,21,722.996,2875.437,1.561,-545.01553,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,22,1153.019,1924.357,522.618,-38.61951,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-22,23,338.289,3261.705,0,-696.06591,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-23,0,57.631,3542.363,0,-805.52253,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,1,673.421,2926.573,0,-565.36443,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,2,398.682,3201.312,0,-672.51264,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,3,1470.057,1307.211,822.726,280.09551,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,4,91.709,3508.285,0,-792.23211,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,5,538.681,2779.954,281.359,-435.02968,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,6,1610.748,860.441,1117.413,529.13171,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,7,2604.383,84.827,910.784,779.72035,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,8,350.441,3249.553,0,-691.32663,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,9,1108.02,2479.028,0,-392.89324,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,10,1408.923,1288.195,902.876,308.35075,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,11,194.735,3405.259,0,-752.05197,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,12,207.487,3392.507,0,-747.07869,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,13,563.057,1952.566,1084.371,96.43476,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,14,1073.483,1429.678,1096.833,303.6012,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,15,17.094,3582.9,0,-821.33196,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,16,3125.292,242.28,232.422,541.93956,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,17,840.18,188.312,2564.27,1168.11044,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,18,812.72,1951.084,825.85,28.14288,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,19,791.033,1912.912,794.065,20.10282,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,20,1230.134,1101.619,1268.241,476.11029,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,21,636.532,2917.35,46.112,-549.77834,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,22,597.394,2842.557,158.487,-491.64053,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-23,23,1232.646,894.453,1472.895,610.11507,0,0,0,0,0,NA,0,0,1,0,0,0
6610,2018-11-24,0,362.493,3237.501,0,-686.62635,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,1,639.755,2882.053,0,-560.51139,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,2,8.998,3590.996,0,-824.4894,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,3,495.798,3104.196,0,-634.6374,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,4,50.222,3549.772,0,-808.41204,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,5,672.696,2920.551,6.747,-561.26163,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,6,555.825,2605.365,438.804,-326.00427,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,7,1826.833,757.465,1015.696,544.66865,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,8,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,9,654.905,565.52,2379.569,974.13418,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,10,661.992,2661.32,268.385,-393.46318,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,11,255.038,3327.379,0,-724.49109,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,12,371.713,3228.281,0,-683.03055,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,13,432.888,0,3167.106,1399.4466,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,14,379.96,2602.435,613.466,-280.11073,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,15,500.552,3084.964,0,-629.4534,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,16,1531.747,2068.247,0,-230.61729,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,17,353.727,3246.267,0,-690.04509,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,18,1049.864,466.59,2083.54,935.74934,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,19,644.92,2955.074,0,-576.47982,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,20,109.602,3490.392,0,-785.25384,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,21,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,22,621.487,668.245,2310.262,916.05161,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-24,23,352.882,2576.91,670.202,-254.74334,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-25,0,446.951,3153.043,0,-653.68773,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-25,1,255.751,3344.243,0,-728.25573,0,0,0,0,0,NA,0,0,0,0,0,1
6610,2018-11-25,2,178.745,3266.916,154.333,-657.97162,0,0,0,0,0,NA,0,0,0,0,0,1
